Date,Open,High,Low,Close,Volume,Adj Close
08/09/2007,-0.163994568,-0.178609886,-0.198313415,-0.206812098,0.076071177,-0.206812098
09/09/2007,-0.163994568,-0.178609886,-0.198313415,-0.206812098,0.076071177,-0.206812098
10/09/2007,-0.206777342,-0.206408805,-0.215041317,-0.209971133,-0.160764128,-0.209971133
11/09/2007,-0.209868726,-0.188962084,-0.193832082,-0.176179707,-0.041060196,-0.176179707
12/09/2007,-0.176718487,-0.176989791,-0.169783258,-0.176060065,-0.127440835,-0.176060065
13/09/2007,-0.176086576,-0.15979893,-0.159999616,-0.154904364,-0.1331991,-0.154904364
14/09/2007,-0.154772119,-0.165921437,-0.157074629,-0.154392032,-0.290045173,-0.154392032
15/09/2007,-0.154772119,-0.165921437,-0.157074629,-0.154392032,-0.290045173,-0.154392032
16/09/2007,-0.154772119,-0.165921437,-0.157074629,-0.154392032,-0.290045173,-0.154392032
17/09/2007,-0.154276764,-0.168905975,-0.159401005,-0.167368965,-0.318936468,-0.167368965
18/09/2007,-0.167273796,-0.108106638,-0.15117371,-0.093724623,0.421207182,-0.093724623
19/09/2007,-0.093629509,-0.075958946,-0.077419736,-0.077930278,0.513052841,-0.077930278
20/09/2007,-0.078361057,-0.092331225,-0.083115411,-0.095483395,-0.079468623,-0.095483395
21/09/2007,-0.095337401,-0.089346687,-0.079130171,-0.083530917,0.401559769,-0.083530917
22/09/2007,-0.095337401,-0.089346687,-0.079130171,-0.083530917,0.401559769,-0.083530917
23/09/2007,-0.095337401,-0.089346687,-0.079130171,-0.083530917,0.401559769,-0.083530917
24/09/2007,-0.083382158,-0.09055749,-0.083577262,-0.097225075,0.036236513,-0.097225075
25/09/2007,-0.099453479,-0.110869459,-0.099005424,-0.098113006,0.073865175,-0.098113006
26/09/2007,-0.095559435,-0.091904863,-0.079352536,-0.084094316,0.10693521,-0.084094316
27/09/2007,-0.08070086,-0.086669222,-0.067054396,-0.073917703,-0.136464783,-0.073917703
28/09/2007,-0.074005849,-0.084486196,-0.073588377,-0.081823421,-0.101028793,-0.081823421
29/09/2007,-0.074005849,-0.084486196,-0.073588377,-0.081823421,-0.101028793,-0.081823421
30/09/2007,-0.074005849,-0.084486196,-0.073588377,-0.081823421,-0.101028793,-0.081823421
01/10/2007,-0.080751938,-0.058426869,-0.064591469,-0.047178245,0.136659587,-0.047178245
02/10/2007,-0.04715784,-0.060149391,-0.042150562,-0.047878377,0.016642417,-0.047878377
03/10/2007,-0.049138844,-0.063850292,-0.049043668,-0.059899221,-0.007743568,-0.059899221
04/10/2007,-0.059198352,-0.06695412,-0.046837139,-0.054349857,-0.257594951,-0.054349857
05/10/2007,-0.052486454,-0.036443593,-0.036215401,-0.02916428,-0.105240858,-0.02916428
06/10/2007,-0.052486454,-0.036443593,-0.036215401,-0.02916428,-0.105240858,-0.02916428
07/10/2007,-0.052486454,-0.036443593,-0.036215401,-0.02916428,-0.105240858,-0.02916428
08/10/2007,-0.03084739,-0.045653065,-0.027389495,-0.037718855,-0.690651131,-0.037718855
09/10/2007,-0.036534594,-0.030730377,-0.022566158,-0.016255505,-0.096570137,-0.016255505
10/10/2007,-0.016381596,-0.030457447,-0.016340147,-0.020831688,-0.021446106,-0.020831688
11/10/2007,-0.016825665,-0.012260428,-0.031289338,-0.034594003,0.556046553,-0.034594003
12/10/2007,-0.032726029,-0.034533497,-0.018683436,-0.021975577,-0.192108017,-0.021975577
13/10/2007,-0.032726029,-0.034533497,-0.018683436,-0.021975577,-0.192108017,-0.021975577
14/10/2007,-0.032726029,-0.034533497,-0.018683436,-0.021975577,-0.192108017,-0.021975577
15/10/2007,-0.021044107,-0.031617244,-0.041397862,-0.044326859,0.041554911,-0.044326859
16/10/2007,-0.045705965,-0.060490397,-0.049129064,-0.061709059,0.105049112,-0.061709059
17/10/2007,-0.051461761,-0.055629906,-0.066712392,-0.05708181,0.373974747,-0.05708181
18/10/2007,-0.060257237,-0.06905179,-0.056877387,-0.059062564,0.084155408,-0.059062564
19/10/2007,-0.0590447,-0.073810062,-0.110756109,-0.126423227,0.72246974,-0.126423227
20/10/2007,-0.0590447,-0.073810062,-0.110756109,-0.126423227,0.72246974,-0.126423227
21/10/2007,-0.0590447,-0.073810062,-0.110756109,-0.126423227,0.72246974,-0.126423227
22/10/2007,-0.131134747,-0.128282038,-0.127620979,-0.116690579,0.263181464,-0.116690579
23/10/2007,-0.111476895,-0.107901993,-0.105026191,-0.094049156,0.154740806,-0.094049156
24/10/2007,-0.098992315,-0.112643194,-0.129057686,-0.100383902,0.61738807,-0.100383902
25/10/2007,-0.099777878,-0.102393422,-0.110414105,-0.102910964,0.73779179,-0.102910964
26/10/2007,-0.089496336,-0.081433374,-0.076684156,-0.067258424,0.356679958,-0.067258424
27/10/2007,-0.089496336,-0.081433374,-0.076684156,-0.067258424,0.356679958,-0.067258424
28/10/2007,-0.089496336,-0.081433374,-0.076684156,-0.067258424,0.356679958,-0.067258424
29/10/2007,-0.064304932,-0.065845536,-0.048889578,-0.057525776,0.031684551,-0.057525776
30/10/2007,-0.060035202,-0.074799148,-0.060657383,-0.074532376,0.090360205,-0.074532376
31/10/2007,-0.072451609,-0.052048503,-0.06091399,-0.043182761,0.58391149,-0.043182761
01/11/2007,-0.04915594,-0.06393544,-0.099809279,-0.113087786,0.776120241,-0.113087786
02/11/2007,-0.108454102,-0.119601355,-0.123977742,-0.111021573,0.805791301,-0.111021573
03/11/2007,-0.108454102,-0.119601355,-0.123977742,-0.111021573,0.805791301,-0.111021573
04/11/2007,-0.108454102,-0.119601355,-0.123977742,-0.111021573,0.805791301,-0.111021573
05/11/2007,-0.117779124,-0.123541045,-0.1283908,-0.123793615,0.494778347,-0.123793615
06/11/2007,-0.118257384,-0.106605834,-0.112791636,-0.092887966,0.534652999,-0.092887966
07/11/2007,-0.100956432,-0.115661874,-0.153893244,-0.169127737,0.850557812,-0.169127737
08/11/2007,-0.169596504,-0.171873441,-0.196192283,-0.170579067,1.574712946,-0.170579067
09/11/2007,-0.182713204,-0.186216335,-0.199271151,-0.20655614,1.00643751,-0.20655614
10/11/2007,-0.182713204,-0.186216335,-0.199271151,-0.20655614,1.00643751,-0.20655614
11/11/2007,-0.182713204,-0.186216335,-0.199271151,-0.20655614,1.00643751,-0.20655614
12/11/2007,-0.206504021,-0.201821244,-0.216341264,-0.231348817,0.743496738,-0.231348817
13/11/2007,-0.227528269,-0.173800608,-0.211517928,-0.159855938,0.709367022,-0.159855938
14/11/2007,-0.155711335,-0.155432878,-0.168551794,-0.177733587,0.636162413,-0.177733587
15/11/2007,-0.181944528,-0.188637941,-0.207857571,-0.210910132,0.575873912,-0.210910132
16/11/2007,-0.207477636,-0.206528095,-0.207002353,-0.19795029,0.727734821,-0.19795029
17/11/2007,-0.207477636,-0.206528095,-0.207002353,-0.19795029,0.727734821,-0.19795029
18/11/2007,-0.207477636,-0.206528095,-0.207002353,-0.19795029,0.727734821,-0.19795029
19/11/2007,-0.201312171,-0.215874136,-0.230212872,-0.241440181,0.694931371,-0.241440181
20/11/2007,-0.23921019,-0.222798155,-0.249267149,-0.230461094,1.198446321,-0.230461094
21/11/2007,-0.238868695,-0.250494648,-0.25549316,-0.269613877,0.665993424,-0.269613877
22/11/2007,-0.238868695,-0.250494648,-0.25549316,-0.269613877,0.665993424,-0.269613877
23/11/2007,-0.268056508,-0.242888407,-0.252106531,-0.228753597,-0.975851862,-0.228753597
24/11/2007,-0.268056508,-0.242888407,-0.252106531,-0.228753597,-0.975851862,-0.228753597
25/11/2007,-0.268056508,-0.242888407,-0.252106531,-0.228753597,-0.975851862,-0.228753597
26/11/2007,-0.228570058,-0.233968937,-0.271810782,-0.285920555,0.419561011,-0.285920555
27/11/2007,-0.281770929,-0.262279366,-0.269535769,-0.250046032,0.82893766,-0.250046032
28/11/2007,-0.241874602,-0.190428746,-0.225885629,-0.180397173,0.953766714,-0.180397173
29/11/2007,-0.183020508,-0.186693702,-0.182423402,-0.179202009,0.298437508,-0.179202009
30/11/2007,-0.17547176,-0.160890443,-0.160991594,-0.159702321,0.896570614,-0.159702321
01/12/2007,-0.17547176,-0.160890443,-0.160991594,-0.159702321,0.896570614,-0.159702321
02/12/2007,-0.17547176,-0.160890443,-0.160991594,-0.159702321,0.896570614,-0.159702321
03/12/2007,-0.16215012,-0.174158686,-0.162377147,-0.174591643,0.164157968,-0.174591643
04/12/2007,-0.17630861,-0.190906322,-0.178489316,-0.191034845,0.177733878,-0.191034845
05/12/2007,-0.1867609,-0.165750934,-0.170689839,-0.153094317,0.391029608,-0.153094317
06/12/2007,-0.153679044,-0.128350322,-0.141663797,-0.114965991,0.327655371,-0.114965991
07/12/2007,-0.112672545,-0.123899123,-0.106651021,-0.119541965,0.067160528,-0.119541965
08/12/2007,-0.112672545,-0.123899123,-0.106651021,-0.119541965,0.067160528,-0.119541965
09/12/2007,-0.112672545,-0.123899123,-0.106651021,-0.119541965,0.067160528,-0.119541965
10/12/2007,-0.11863307,-0.110869459,-0.102717145,-0.100247377,-0.110086064,-0.100247377
11/12/2007,-0.098872645,-0.101830699,-0.152268414,-0.165661468,0.668625964,-0.165661468
12/12/2007,-0.148572464,-0.121630949,-0.165541411,-0.150396548,0.936505248,-0.150396548
13/12/2007,-0.155933369,-0.160105794,-0.163865217,-0.147288787,0.372041996,-0.147288787
14/12/2007,-0.150946458,-0.16476164,-0.166311023,-0.182224312,0.216009011,-0.182224312
15/12/2007,-0.150946458,-0.16476164,-0.166311023,-0.182224312,0.216009011,-0.182224312
16/12/2007,-0.150946458,-0.16476164,-0.166311023,-0.182224312,0.216009011,-0.182224312
17/12/2007,-0.187051108,-0.201633462,-0.204539217,-0.219874489,0.327961945,-0.219874489
18/12/2007,-0.219723086,-0.209973138,-0.221267327,-0.204370494,0.431037553,-0.204370494
19/12/2007,-0.204727955,-0.202707904,-0.204744461,-0.207751304,0.216175628,-0.207751304
20/12/2007,-0.201790222,-0.207636679,-0.201477679,-0.195593936,0.299877074,-0.195593936
21/12/2007,-0.19022797,-0.166927594,-0.174162073,-0.154033524,0.954146599,-0.154033524
22/12/2007,-0.19022797,-0.166927594,-0.174162073,-0.154033524,0.954146599,-0.154033524
23/12/2007,-0.19022797,-0.166927594,-0.174162073,-0.154033524,0.954146599,-0.154033524
24/12/2007,-0.153747218,-0.146069973,-0.137626985,-0.133560655,-1.20598252,-0.133560655
25/12/2007,-0.153747218,-0.146069973,-0.137626985,-0.133560655,-1.20598252,-0.133560655
26/12/2007,-0.135694893,-0.143989374,-0.131384062,-0.131494442,-0.710745077,-0.131494442
27/12/2007,-0.135814354,-0.15046996,-0.152490779,-0.168017822,-0.473969754,-0.168017822
28/12/2007,-0.161808625,-0.162476395,-0.159606249,-0.164227229,-0.437487413,-0.164227229
29/12/2007,-0.161808625,-0.162476395,-0.159606249,-0.164227229,-0.437487413,-0.164227229
30/12/2007,-0.161808625,-0.162476395,-0.159606249,-0.164227229,-0.437487413,-0.164227229
31/12/2007,-0.169630695,-0.183248868,-0.170843719,-0.18152418,-0.423911504,-0.18152418
01/01/2008,-0.169630695,-0.183248868,-0.170843719,-0.18152418,-0.423911504,-0.18152418
02/01/2008,-0.182064197,-0.190172887,-0.210286464,-0.217723027,0.250398649,-0.217723027
03/01/2008,-0.216939215,-0.215703425,-0.207447083,-0.217723027,0.234969965,-0.217723027
04/01/2008,-0.222985218,-0.237516198,-0.263104724,-0.278390436,0.725822064,-0.278390436
05/01/2008,-0.222985218,-0.237516198,-0.263104724,-0.278390436,0.725822064,-0.278390436
06/01/2008,-0.222985218,-0.237516198,-0.263104724,-0.278390436,0.725822064,-0.278390436
07/01/2008,-0.274119607,-0.271863987,-0.276343479,-0.270621242,0.762650966,-0.270621242
08/01/2008,-0.27131864,-0.260931994,-0.302256411,-0.314999274,1.085307078,-0.314999274
09/01/2008,-0.314801499,-0.296900086,-0.318676759,-0.282659177,1.51560409,-0.282659177
10/01/2008,-0.286569997,-0.262961588,-0.290266241,-0.263535297,1.395280345,-0.263535297
11/01/2008,-0.264145369,-0.278617503,-0.291087425,-0.296506951,0.94564916,-0.296506951
12/01/2008,-0.264145369,-0.278617503,-0.291087425,-0.296506951,0.94564916,-0.296506951
13/01/2008,-0.264145369,-0.278617503,-0.291087425,-0.296506951,0.94564916,-0.296506951
14/01/2008,-0.29317953,-0.282062545,-0.277266972,-0.270501809,0.403312574,-0.270501809
15/01/2008,-0.27785979,-0.292312317,-0.31542689,-0.330776527,1.016161247,-0.330776527
16/01/2008,-0.336730771,-0.326233744,-0.343358228,-0.344009627,1.575312765,-0.344009627
